ModelFile,Condition,ImageID,Reduction,Peak_Y,Peak_Value,Lowest_Y,Peak_Region
SE-FC-L1_ObjectBased_R8.pth,Full,3,8,43,36.7467,25,Background
SE-FC-L1_ObjectBased_R8.pth,Full,4,8,43,27.280872,25,Background
SE-FC-L1_ObjectBased_R8.pth,Full,5,8,43,17.495998,0,Background
SE-FC-L1_ObjectBased_R8.pth,Full,6,8,43,18.134895,0,Background
SE-FC-L1_ObjectBased_R8.pth,Full,7,8,43,25.834393,215,Background
SE-FC-L1_ObjectBased_R8.pth,Full,8,8,43,21.801846,25,Background
SE-FC-L1_ObjectBased_R8.pth,Full,9,8,43,21.002235,0,Background
SE-FC-L1_ObjectBased_R8.pth,Full,10,8,215,24.538727,0,Background
SE-FC-L1_ObjectBased_R8.pth,Full,11,8,43,28.834097,0,Background
SE-FC-L1_ObjectBased_R8.pth,Full,12,8,43,29.44026,0,Background
SE-FC-L1_ObjectBased_R8.pth,Full,13,8,43,20.893135,25,Background
SE-FC-L1_ObjectBased_R8.pth,Full,14,8,43,27.033516,0,Background
SE-FC-L1_ObjectBased_R8.pth,Full,15,8,43,34.052895,0,Background
SE-FC-L1_ObjectBased_R8.pth,Full,16,8,43,28.644485,215,Background
SE-FC-L1_ObjectBased_R8.pth,Full,17,8,43,38.441154,215,Background
SE-FC-L1_ObjectBased_R8.pth,Full,18,8,43,26.130346,25,Background
SE-FC-L1_ObjectBased_R8.pth,Full,19,8,43,39.81801,146,Background
SE-FC-L1_ObjectBased_R8.pth,Full,20,8,43,34.805687,180,Background
SE-FC-L1_ObjectBased_R8.pth,Full,21,8,0,59.64084,180,Background
SE-FC-L1_ObjectBased_R8.pth,M,1,8,198,37.2307,215,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,2,8,198,54.238655,215,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,3,8,198,56.71608,215,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,4,8,198,51.716278,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,5,8,198,56.543945,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,6,8,198,57.97669,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,7,8,198,52.89158,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,8,8,198,50.582153,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,9,8,198,55.643154,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,10,8,198,61.059467,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,11,8,198,62.381725,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,12,8,198,71.01597,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,13,8,198,69.28611,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,14,8,198,72.42953,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,15,8,198,58.02232,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,16,8,198,68.51805,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,17,8,198,77.08934,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,18,8,198,58.195354,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,19,8,198,70.198944,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,20,8,198,74.33191,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,M,21,8,198,76.04292,0,Mouth
SE-FC-L1_ObjectBased_R8.pth,N,1,8,163,17.234371,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,2,8,163,17.234371,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,3,8,163,17.234371,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,4,8,163,17.234371,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,5,8,0,20.72821,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,6,8,0,24.528687,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,7,8,0,32.270004,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,8,8,0,31.675976,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,9,8,0,41.37979,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,10,8,0,55.63746,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,11,8,0,59.375748,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,12,8,0,81.458664,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,13,8,0,64.65533,26,Background
SE-FC-L1_ObjectBased_R8.pth,N,14,8,0,77.304375,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,15,8,0,74.24914,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,16,8,0,88.8707,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,17,8,0,95.90933,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,18,8,0,81.37736,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,19,8,0,94.70794,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,20,8,0,75.07553,215,Background
SE-FC-L1_ObjectBased_R8.pth,N,21,8,0,65.07036,215,Background
SE-FC-L2_FaceBased_R16.pth,E,1,16,0,89.37535,112,Background
SE-FC-L2_FaceBased_R16.pth,E,2,16,197,55.622864,216,Mouth
SE-FC-L2_FaceBased_R16.pth,E,3,16,198,61.847893,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,4,16,198,68.133286,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,5,16,198,76.35463,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,6,16,198,82.956345,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,7,16,0,65.35202,215,Background
SE-FC-L2_FaceBased_R16.pth,E,8,16,198,63.60379,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,9,16,198,56.369144,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,10,16,198,63.699265,215,Mouth
SE-FC-L2_FaceBased_R16.pth,E,11,16,0,69.82025,111,Background
SE-FC-L2_FaceBased_R16.pth,E,12,16,0,88.036514,112,Background
SE-FC-L2_FaceBased_R16.pth,E,13,16,0,54.66565,112,Background
SE-FC-L2_FaceBased_R16.pth,E,14,16,0,45.82444,215,Background
SE-FC-L2_FaceBased_R16.pth,E,15,16,198,41.427517,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,16,16,0,48.034073,215,Background
SE-FC-L2_FaceBased_R16.pth,E,17,16,0,35.199715,215,Background
SE-FC-L2_FaceBased_R16.pth,E,18,16,198,29.55341,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,19,16,198,40.368107,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,20,16,198,37.457047,112,Mouth
SE-FC-L2_FaceBased_R16.pth,E,21,16,198,59.83747,112,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,1,16,198,73.851845,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,2,16,0,54.941315,77,Background
SE-FC-L2_FaceBased_R16.pth,Full,3,16,0,58.13092,215,Background
SE-FC-L2_FaceBased_R16.pth,Full,4,16,198,77.36115,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,5,16,198,52.39529,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,6,16,0,48.161175,77,Background
SE-FC-L2_FaceBased_R16.pth,Full,7,16,0,77.21645,77,Background
SE-FC-L2_FaceBased_R16.pth,Full,8,16,198,42.780964,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,9,16,198,59.294712,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,10,16,198,39.712513,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,11,16,198,42.518234,60,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,12,16,198,55.71868,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,13,16,198,52.982887,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,14,16,198,51.897713,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,15,16,198,37.579697,215,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,16,16,0,56.61168,215,Background
SE-FC-L2_FaceBased_R16.pth,Full,17,16,0,44.502113,215,Background
SE-FC-L2_FaceBased_R16.pth,Full,18,16,0,32.195637,215,Background
SE-FC-L2_FaceBased_R16.pth,Full,19,16,198,38.479534,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,20,16,198,41.116436,77,Mouth
SE-FC-L2_FaceBased_R16.pth,Full,21,16,0,37.25544,77,Background
SE-FC-L2_FaceBased_R16.pth,M,1,16,0,80.210754,77,Background
SE-FC-L2_FaceBased_R16.pth,M,2,16,0,92.259834,77,Background
SE-FC-L2_FaceBased_R16.pth,M,3,16,0,100.57474,77,Background
SE-FC-L2_FaceBased_R16.pth,M,4,16,0,107.51369,77,Background
SE-FC-L2_FaceBased_R16.pth,M,5,16,0,75.4888,77,Background
SE-FC-L2_FaceBased_R16.pth,M,6,16,0,73.83855,77,Background
SE-FC-L2_FaceBased_R16.pth,M,7,16,0,68.32292,77,Background
SE-FC-L2_FaceBased_R16.pth,M,8,16,0,90.48207,77,Background
SE-FC-L2_FaceBased_R16.pth,M,9,16,0,77.09514,77,Background
SE-FC-L2_FaceBased_R16.pth,M,10,16,0,61.239338,77,Background
SE-FC-L2_FaceBased_R16.pth,M,11,16,0,56.99912,129,Background
SE-FC-L2_FaceBased_R16.pth,M,12,16,0,46.839355,129,Background
SE-FC-L2_FaceBased_R16.pth,M,13,16,0,60.59682,129,Background
SE-FC-L2_FaceBased_R16.pth,M,14,16,0,74.115,129,Background
SE-FC-L2_FaceBased_R16.pth,M,15,16,0,68.18443,77,Background
SE-FC-L2_FaceBased_R16.pth,M,16,16,0,64.777954,129,Background
SE-FC-L2_FaceBased_R16.pth,M,17,16,0,64.97091,77,Background
SE-FC-L2_FaceBased_R16.pth,M,18,16,0,54.344036,215,Background
SE-FC-L2_FaceBased_R16.pth,M,19,16,0,60.561333,215,Background
SE-FC-L2_FaceBased_R16.pth,M,20,16,0,48.682022,77,Background
SE-FC-L2_FaceBased_R16.pth,M,21,16,0,69.33814,215,Background
SE-FC-L2_FaceBased_R16.pth,N,1,16,198,75.54009,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,2,16,198,75.20877,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,3,16,198,61.95399,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,4,16,198,81.39656,78,Mouth
SE-FC-L2_FaceBased_R16.pth,N,5,16,198,78.28814,146,Mouth
SE-FC-L2_FaceBased_R16.pth,N,6,16,198,75.697685,78,Mouth
SE-FC-L2_FaceBased_R16.pth,N,7,16,198,56.510326,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,8,16,198,55.85959,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,9,16,198,72.61722,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,10,16,198,69.92485,60,Mouth
SE-FC-L2_FaceBased_R16.pth,N,11,16,198,70.924866,60,Mouth
SE-FC-L2_FaceBased_R16.pth,N,12,16,198,71.32213,60,Mouth
SE-FC-L2_FaceBased_R16.pth,N,13,16,198,57.66638,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,14,16,198,63.90392,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,15,16,198,59.418953,43,Mouth
SE-FC-L2_FaceBased_R16.pth,N,16,16,198,59.871872,78,Mouth
SE-FC-L2_FaceBased_R16.pth,N,17,16,198,57.723442,78,Mouth
SE-FC-L2_FaceBased_R16.pth,N,18,16,198,55.041878,78,Mouth
SE-FC-L2_FaceBased_R16.pth,N,19,16,198,64.8385,215,Mouth
SE-FC-L2_FaceBased_R16.pth,N,20,16,198,61.466244,60,Mouth
SE-FC-L2_FaceBased_R16.pth,N,21,16,198,53.80404,60,Mouth
SE-FC-L2_FaceBased_R2.pth,E,1,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,2,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,3,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,4,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,5,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,6,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,7,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,8,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,9,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,10,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,11,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,12,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,E,13,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,14,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,E,15,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,16,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,E,17,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,E,18,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,19,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,E,20,2,215,17.277403,0,Background
SE-FC-L2_FaceBased_R2.pth,E,21,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,1,2,215,35.975883,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,2,2,215,34.18596,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,3,2,215,31.47923,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,4,2,216,31.475094,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,5,2,215,28.946976,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,6,2,215,17.765236,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,7,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,8,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,9,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,10,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,11,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,12,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,13,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,14,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,15,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,16,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,17,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,18,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,19,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,20,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,Full,21,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,M,1,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,2,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,3,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,4,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,5,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,6,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,7,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,8,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,9,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,10,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,11,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,12,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,13,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,14,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,15,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,16,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,17,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,18,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,19,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,20,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,M,21,2,0,0,0,Background
SE-FC-L2_FaceBased_R2.pth,N,1,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,2,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,3,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,4,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,5,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,6,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,7,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,8,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,9,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,10,2,129,24.511774,0,Nose
SE-FC-L2_FaceBased_R2.pth,N,11,2,129,18.169662,0,Nose
SE-FC-L2_FaceBased_R2.pth,N,12,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,13,2,129,24.886095,0,Nose
SE-FC-L2_FaceBased_R2.pth,N,14,2,129,30.116903,0,Nose
SE-FC-L2_FaceBased_R2.pth,N,15,2,129,18.204617,0,Nose
SE-FC-L2_FaceBased_R2.pth,N,16,2,215,20.156208,0,Background
SE-FC-L2_FaceBased_R2.pth,N,17,2,215,18.987352,0,Background
SE-FC-L2_FaceBased_R2.pth,N,18,2,215,17.277405,0,Background
SE-FC-L2_FaceBased_R2.pth,N,19,2,129,31.61176,0,Nose
SE-FC-L2_FaceBased_R2.pth,N,20,2,129,31.728958,0,Nose
SE-FC-L2_FaceBased_R2.pth,N,21,2,129,17.661327,0,Nose
SE-FC-L2_FaceBased_R32.pth,E,1,32,215,107.68425,94,Background
SE-FC-L2_FaceBased_R32.pth,E,2,32,215,92.072075,94,Background
SE-FC-L2_FaceBased_R32.pth,E,3,32,215,83.350876,94,Background
SE-FC-L2_FaceBased_R32.pth,E,4,32,215,90.27602,94,Background
SE-FC-L2_FaceBased_R32.pth,E,5,32,215,94.775055,94,Background
SE-FC-L2_FaceBased_R32.pth,E,6,32,215,102.49451,94,Background
SE-FC-L2_FaceBased_R32.pth,E,7,32,215,100.747925,25,Background
SE-FC-L2_FaceBased_R32.pth,E,8,32,215,114.96736,25,Background
SE-FC-L2_FaceBased_R32.pth,E,9,32,215,100.86098,25,Background
SE-FC-L2_FaceBased_R32.pth,E,10,32,215,98.59862,25,Background
SE-FC-L2_FaceBased_R32.pth,E,11,32,215,93.32446,25,Background
SE-FC-L2_FaceBased_R32.pth,E,12,32,215,99.772446,25,Background
SE-FC-L2_FaceBased_R32.pth,E,13,32,215,106.27658,25,Background
SE-FC-L2_FaceBased_R32.pth,E,14,32,215,104.90701,25,Background
SE-FC-L2_FaceBased_R32.pth,E,15,32,215,105.16541,25,Background
SE-FC-L2_FaceBased_R32.pth,E,16,32,215,118.60222,25,Background
SE-FC-L2_FaceBased_R32.pth,E,17,32,215,95.9014,25,Background
SE-FC-L2_FaceBased_R32.pth,E,18,32,219,113.77,25,Background
SE-FC-L2_FaceBased_R32.pth,E,19,32,215,73.483765,25,Background
SE-FC-L2_FaceBased_R32.pth,E,20,32,129,68.0701,25,Nose
SE-FC-L2_FaceBased_R32.pth,E,21,32,129,83.59511,25,Nose
SE-FC-L2_FaceBased_R32.pth,Full,1,32,215,160.02121,25,Background
SE-FC-L2_FaceBased_R32.pth,Full,2,32,215,130.27588,26,Background
SE-FC-L2_FaceBased_R32.pth,Full,3,32,215,139.70526,26,Background
SE-FC-L2_FaceBased_R32.pth,Full,4,32,215,133.48688,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,5,32,215,91.59025,42,Background
SE-FC-L2_FaceBased_R32.pth,Full,6,32,215,68.23869,42,Background
SE-FC-L2_FaceBased_R32.pth,Full,7,32,0,90.56601,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,8,32,215,66.31201,42,Background
SE-FC-L2_FaceBased_R32.pth,Full,9,32,215,69.04458,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,10,32,215,90.681496,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,11,32,215,80.22104,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,12,32,215,98.61231,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,13,32,215,72.96241,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,14,32,215,106.42349,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,15,32,215,103.760796,25,Background
SE-FC-L2_FaceBased_R32.pth,Full,16,32,180,66.71828,25,Mouth
SE-FC-L2_FaceBased_R32.pth,Full,17,32,215,66.13564,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,18,32,215,83.54117,77,Background
SE-FC-L2_FaceBased_R32.pth,Full,19,32,180,77.26651,77,Mouth
SE-FC-L2_FaceBased_R32.pth,Full,20,32,181,81.87692,77,Mouth
SE-FC-L2_FaceBased_R32.pth,Full,21,32,180,67.67626,77,Mouth
SE-FC-L2_FaceBased_R32.pth,M,1,32,215,168.66977,25,Background
SE-FC-L2_FaceBased_R32.pth,M,2,32,215,181.81839,25,Background
SE-FC-L2_FaceBased_R32.pth,M,3,32,215,179.42941,25,Background
SE-FC-L2_FaceBased_R32.pth,M,4,32,215,172.70409,25,Background
SE-FC-L2_FaceBased_R32.pth,M,5,32,215,167.67838,25,Background
SE-FC-L2_FaceBased_R32.pth,M,6,32,220,173.39436,25,Background
SE-FC-L2_FaceBased_R32.pth,M,7,32,215,175.22134,25,Background
SE-FC-L2_FaceBased_R32.pth,M,8,32,217,175.80885,25,Background
SE-FC-L2_FaceBased_R32.pth,M,9,32,215,171.7748,26,Background
SE-FC-L2_FaceBased_R32.pth,M,10,32,215,169.3641,25,Background
SE-FC-L2_FaceBased_R32.pth,M,11,32,217,165.90002,25,Background
SE-FC-L2_FaceBased_R32.pth,M,12,32,215,171.10396,26,Background
SE-FC-L2_FaceBased_R32.pth,M,13,32,215,167.51456,26,Background
SE-FC-L2_FaceBased_R32.pth,M,14,32,215,169.15509,25,Background
SE-FC-L2_FaceBased_R32.pth,M,15,32,215,164.52687,25,Background
SE-FC-L2_FaceBased_R32.pth,M,16,32,215,170.2382,25,Background
SE-FC-L2_FaceBased_R32.pth,M,17,32,215,172.7581,25,Background
SE-FC-L2_FaceBased_R32.pth,M,18,32,215,167.70723,25,Background
SE-FC-L2_FaceBased_R32.pth,M,19,32,215,158.92186,26,Background
SE-FC-L2_FaceBased_R32.pth,M,20,32,215,170.94522,25,Background
SE-FC-L2_FaceBased_R32.pth,M,21,32,215,150.79575,26,Background
SE-FC-L2_FaceBased_R32.pth,N,1,32,94,112.27022,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,2,32,94,116.895004,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,3,32,94,113.47467,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,4,32,94,105.924614,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,5,32,94,115.7162,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,6,32,94,112.95705,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,7,32,94,113.58609,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,8,32,94,94.603325,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,9,32,94,113.044495,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,10,32,94,106.11129,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,11,32,94,104.116394,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,12,32,94,114.400345,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,13,32,94,114.8353,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,14,32,94,118.545425,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,15,32,94,105.97621,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,16,32,94,117.12987,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,17,32,94,107.17265,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,18,32,94,91.27889,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,19,32,94,109.11153,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,20,32,94,105.991,25,Eyes
SE-FC-L2_FaceBased_R32.pth,N,21,32,94,95.20886,25,Eyes
SE-FC-L2_FaceBased_R4.pth,E,1,4,60,74.99781,215,Background
SE-FC-L2_FaceBased_R4.pth,E,2,4,60,83.46414,215,Background
SE-FC-L2_FaceBased_R4.pth,E,3,4,60,85.36823,215,Background
SE-FC-L2_FaceBased_R4.pth,E,4,4,60,80.60414,215,Background
SE-FC-L2_FaceBased_R4.pth,E,5,4,60,91.4119,215,Background
SE-FC-L2_FaceBased_R4.pth,E,6,4,60,89.509384,215,Background
SE-FC-L2_FaceBased_R4.pth,E,7,4,60,89.968796,215,Background
SE-FC-L2_FaceBased_R4.pth,E,8,4,60,92.84444,215,Background
SE-FC-L2_FaceBased_R4.pth,E,9,4,60,90.93519,215,Background
SE-FC-L2_FaceBased_R4.pth,E,10,4,60,93.69715,215,Background
SE-FC-L2_FaceBased_R4.pth,E,11,4,60,88.62971,215,Background
SE-FC-L2_FaceBased_R4.pth,E,12,4,60,105.68219,215,Background
SE-FC-L2_FaceBased_R4.pth,E,13,4,60,100.81214,215,Background
SE-FC-L2_FaceBased_R4.pth,E,14,4,60,96.0861,215,Background
SE-FC-L2_FaceBased_R4.pth,E,15,4,60,89.59021,215,Background
SE-FC-L2_FaceBased_R4.pth,E,16,4,60,90.41103,215,Background
SE-FC-L2_FaceBased_R4.pth,E,17,4,60,93.09604,215,Background
SE-FC-L2_FaceBased_R4.pth,E,18,4,60,86.23664,215,Background
SE-FC-L2_FaceBased_R4.pth,E,19,4,60,79.90462,215,Background
SE-FC-L2_FaceBased_R4.pth,E,20,4,60,90.80388,215,Background
SE-FC-L2_FaceBased_R4.pth,E,21,4,60,86.33275,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,1,4,59,77.358505,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,2,4,59,77.81354,0,Background
SE-FC-L2_FaceBased_R4.pth,Full,3,4,43,76.55536,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,4,4,163,79.83937,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,5,4,43,90.08531,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,6,4,163,77.87945,0,Background
SE-FC-L2_FaceBased_R4.pth,Full,7,4,163,75.3952,0,Background
SE-FC-L2_FaceBased_R4.pth,Full,8,4,163,81.46878,0,Background
SE-FC-L2_FaceBased_R4.pth,Full,9,4,43,89.66089,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,10,4,163,98.209885,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,11,4,163,90.095985,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,12,4,163,84.779816,0,Background
SE-FC-L2_FaceBased_R4.pth,Full,13,4,163,87.90851,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,14,4,163,88.23973,0,Background
SE-FC-L2_FaceBased_R4.pth,Full,15,4,163,97.2778,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,16,4,163,99.27825,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,17,4,163,97.2165,215,Background
SE-FC-L2_FaceBased_R4.pth,Full,18,4,163,90.00131,215,Background
