ModelFile,Arch,Location,BaseType,Reduction,Condition,ImageID,Eyes_PoS,Nose_PoS,Mouth_PoS
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,5,0.04694682,0.254023373,0.001663717
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,6,0.122586228,0.238832161,0.004085032
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,7,0.124614865,0.219270483,0.000310136
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,8,0.107072689,0.13286835,0.018688776
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,9,0.103342459,0.16320163,0.020929951
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,10,0.082445323,0.147698268,0.007104474
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,11,0.079270065,0.115329839,0.012856945
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,12,0.09304788,0.179774493,0.018328626
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,13,0.029248027,0.124777935,0.059906147
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,14,0.099753194,0.114626996,0.063959911
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,15,0.2064033,0.038496666,0.132639393
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,16,0.013222117,0.088018976,0.216530636
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,17,0.255676746,0.143943503,0.370664924
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,18,0.085509732,0.137110785,0.451034516
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,19,0,0.031408273,0.487082601
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,20,0.360663623,0.097523794,0.124577291
SE-Conv-L1_FaceBased_R4.pth,AlexNet,1,FaceBased,4,N,21,0.523186088,0.005373553,0.217467189
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,1,0.506209195,0.011199012,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,2,0.457179517,0.01305068,3.01E-05
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,3,0.002664227,0.180018008,0.122701786
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,4,0.004552371,0.188290402,0.136304885
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,5,0.002924146,0.217924416,0.118513979
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,6,0.002572987,0.259615511,0.154790223
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,7,0.001141785,0.267225415,0.155159041
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,8,0.00392989,0.268123567,0.138357475
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,9,0.002171657,0.22015591,0.105165973
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,10,0.000370758,0.243399978,0.091934375
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,11,0.00066889,0.301447332,0.142036885
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,12,0.001422278,0.264050841,0.136566684
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,13,0.005439878,0.323108405,0.152488932
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,14,0.005627414,0.264512092,0.1274001
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,15,0.010154765,0.308353215,0.125042066
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,16,0.003103916,0.351020902,0.214894533
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,17,0.012822016,0.333524048,0.120183833
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,18,0.005278237,0.004942403,0.04162354
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,19,0.007389798,0.009744531,0.078286946
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,20,0.000439857,0,0.011043351
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,E,21,0.015093343,0.009724845,0.018334311
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,1,0.527716994,0.091794312,0.028520685
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,2,0.470114052,0.119267613,0.031699337
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,3,0.583710134,0.009465663,2.05E-05
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,4,0.359618694,0.000691537,0.000266653
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,5,0.695438206,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,6,0.202452585,0.28204,0.055188999
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,7,0.332214445,0.145766303,0.096910067
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,8,0.27640748,0.253400743,0.056539927
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,9,0.449638486,0.168702662,0.056612339
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,10,0.225652322,0.390267581,0.035607904
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,11,0.306959152,0.413477898,0.008897988
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,12,0.015029659,0.426463306,0.102072671
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,13,0.03788377,0.635705829,0.030878434
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,14,0,0.638381064,0.033056311
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,15,0.056513198,0.362500668,0.071235001
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,16,0,0.606603146,0.040922731
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,17,0.210196868,0.160984159,0.043516107
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,18,0.206476808,0.266149372,0.039454043
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,19,0.127884448,0.351051956,0.038832016
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,20,0.112950563,0.035435151,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,Full,21,0.105083145,0.459271252,0.006397984
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,1,0,0,0.005698737
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,2,0,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,3,0,0.663343072,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,4,0,0,0.005698737
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,5,0,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,6,0,0.259600759,0.003782203
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,7,0,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,8,0,0.254242033,0.003166272
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,9,0,0.810425699,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,10,0,0.764467657,5.98E-05
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,11,0,0.829681337,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,12,0,0.783284247,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,13,0,0.772569716,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,14,0,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,15,0,0.815393448,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,16,0,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,17,0,0.772569716,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,18,0,0.772569835,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,19,0,0.772569835,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,20,0.548017085,0.176407859,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,M,21,0.27167654,0.495470136,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,1,0.008563393,0.008443701,0.124948092
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,2,0.001371449,0.048217371,0.150652662
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,3,0.002428743,0.010927903,0.17233783
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,4,0,0.000389236,0.151945338
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,5,0,0.000518159,0.224299803
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,6,0.025908522,0.000385051,0.100923926
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,7,0.053715467,0,0.001911274
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,8,0,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,9,0,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,10,0,0,0
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,11,0,0,0.004047646
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,12,0.002256569,0.000185912,0.095094651
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,13,0,0.000101185,0.032091033
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,14,0.002764003,0.007953773,0.067517526
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,15,0.005995749,0.00034864,0.069758758
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,16,0.475424886,0.003681666,0.183506131
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,17,0.403907746,0.002489797,0.174442425
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,18,0.33541283,0.008504632,0.265221268
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,19,0.295715958,0.021970205,0.259557396
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,20,0.289986581,0.059215087,0.193434641
SE-Conv-L1_ObjectBased_R4.pth,AlexNet,1,ObjectBased,4,N,21,0.198273346,0.089588031,0.200869098
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,1,0.405107349,0.030879008,0.011281861
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,2,0.298332989,0.050900593,0.048140131
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,3,0.542481601,0.01301953,0.009023082
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,4,0.34526667,0.016296731,0.032940362
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,5,0.274936765,0.016384484,0.07268545
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,6,0.138302237,0.031796876,0.138548881
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,7,0.522780657,0.034932449,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,8,0.044231467,0.020702126,0.073266886
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,9,0,0.020138619,0.232602105
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,10,0,0.085683279,0.218931243
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,11,0,0.005308021,0.061307929
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,12,0.061468899,0.268978029,0.004425571
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,13,0.104963787,0.179750979,0.040510219
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,14,0.124458358,0.278126299,0.002708801
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,15,0.005608554,0.248255,0.241012767
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,16,0.16485402,0.196448952,0.000966851
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,17,0.017524906,0.104989462,0.334047765
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,18,0.057657093,0.086408064,0.246022075
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,19,0.039145414,0.109902956,0.239354119
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,20,0.056677666,0.13343142,0.250341266
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,E,21,4.35E-05,0.178667456,0.341046482
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,1,0.119460084,0.105343461,0.296855301
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,2,0.239626005,0.140817732,0.037218593
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,3,0.005402346,0.124482036,0.420645595
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,4,0,0.08327619,0.628060043
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,5,0,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,6,0.207619622,0.024187645,0.39897868
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,7,0.72912699,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,8,0.142809838,0.000945896,0.137592718
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,9,0.000213315,0.010902338,0.372634619
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,10,0,0.019289196,0.497047067
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,11,0,0.033846561,0.388775498
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,12,0.00739289,0.032488614,0.457917064
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,13,0.003574973,0.098794609,0.468620539
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,14,0.005246567,0.061331626,0.285755634
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,15,0.014476098,0.022444636,0.424533397
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,16,0.00069822,0.000177078,0.001616828
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,17,0,0,0.003102173
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,18,0.000223012,0,0.002262178
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,19,0.000855558,0.00087603,0.002651532
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,20,0.004810317,0,0.004278183
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,Full,21,0,0,0.002959268
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,1,0.05070848,0.017456835,0.022744099
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,2,0.183940679,0.010172922,0.010394819
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,3,0.089007556,0.034822948,0.031564403
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,4,0.02627947,0.063262314,0.03540685
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,5,0.031051414,0.029124578,0.056795683
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,6,0.012754988,0.010464506,0.02007696
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,7,0.009183485,0.001892258,0.022388773
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,8,0.003775597,0.009561931,0.018852891
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,9,0.011228587,0.009107832,0.018507751
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,10,0.012802999,0.002924875,0.012850396
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,11,0.030266408,0.004434664,0.027476164
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,12,0.041345354,0.00074889,0.001280129
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,13,0.022552697,0.003175481,0.018053487
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,14,0.038103431,0.004663035,0.028763274
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,15,0.021955594,0.003856118,0.02190531
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,16,0.019521141,0.020345936,0.065030605
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,17,0.010933429,0.004440324,0.020445831
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,18,0.012701089,0.002042487,0.02881486
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,19,0.005878772,0,0.00153458
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,20,0,0,0.002537417
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,M,21,0,0,0.002455649
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,1,0.169418022,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,2,0,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,3,0,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,4,0.321617842,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,5,0.471265912,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,6,0.398306817,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,7,0.262241632,0.008798758,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,8,0.525485933,0.046764605,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,9,0.737004459,0.002250579,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,10,0.407149881,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,11,0.66926223,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,12,0.729127049,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,13,0.5343678,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,14,0.256217569,0,0.000237178
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,15,0.136247337,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,16,0.0432164,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,17,0.083721042,0.000443052,0.00538567
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,18,0.051664896,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,19,0,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,20,0,0,0
SE-Conv-L1_FaceBased_R8.pth,AlexNet,1,FaceBased,8,N,21,0,0,0
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,1,0.145099178,0.210724369,0.02372876
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,2,0.160178989,0.241823241,0.014164945
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,3,0.253841072,0.142059386,0.004713817
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,4,0.197847962,0.191418022,0.021061478
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,5,0.24221994,0.167949617,0.009892841
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,6,0.169975221,0.164060399,0.036404658
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,7,0.170142576,0.185974956,0.02906502
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,8,0.176284969,0.168721646,0.057809856
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,9,0.127842575,0.217517108,0.063827753
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,10,0.116963327,0.20793891,0.095545322
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,11,0.150874734,0.226577237,0.044149552
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,12,0.106063604,0.31105122,0.058322817
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,13,0.091309376,0.224308863,0.066861689
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,14,0.128051206,0.273583621,0.042969596
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,15,0.097194836,0.184798867,0.06764473
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,16,0.114476018,0.177718133,0.014839012
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,17,0.069883265,0.084000275,0.075837702
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,18,0.100523546,0.088379428,0.044274598
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,19,0.083581671,0.111628547,0.077872142
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,20,0.068310648,0.113893874,0.080755435
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,E,21,0.048955377,0.079833046,0.080731563
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,1,0.229643255,0.294326782,0.16274859
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,2,0.186712518,0.185093388,0.144842923
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,3,0.282438248,0.200709522,0.095809817
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,4,0.237045854,0.231415048,0.110111646
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,5,0.227877289,0.22543253,0.087114036
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,6,0.09061826,0.290064663,0.142458335
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,7,0.044860911,0.433665901,0.04955586
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,8,0.088339299,0.456775188,0.061578911
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,9,0.0768952,0.483059943,0.044610318
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,10,0,0.567406952,0.053047378
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,11,0,0.55197829,0.046600878
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,12,0,0.592530251,0.048979569
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,13,0,0.659248531,0.030364091
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,14,0,0.631820381,0.020160547
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,15,0,0.695866644,0
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,16,0.002229123,0.598421633,0.005892342
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,17,0.000819563,0.410840034,0.056541186
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,18,0.000281695,0.600365937,0
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,19,0,0.711701334,0
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,20,0,0.693967283,0
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,Full,21,0,0.772569716,0
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,1,0.008577216,0.049992088,0.021303114
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,2,0.001500114,0.022076054,0.027432829
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,3,0.003953994,0.000487125,0.110788837
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,4,0.056346957,0.003542307,0.053414326
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,5,0.011660445,0.011727823,0.175366595
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,6,0.009366781,0.003889468,0.266179085
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,7,0.000585348,0,0.127311617
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,8,0,0,0.212152362
SE-Conv-L1_ObjectBased_R8.pth,AlexNet,1,ObjectBased,8,M,9,0.002452744,0.00764843,0
